city,country,stationName,stationNumber,latitude,longitude,
昆明市,官渡区,广卫,T4860,245732,1024706,2457321024706
昆明市,官渡区,西庄,T4861,245756,1024552,2457561024552
玉溪市,红塔区,春和,T5470,242406,1023125,2424061023125
玉溪市,红塔区,李棋,T5471,242316,1022947,2423161022947
玉溪市,红塔区,北城,T5472,242550,1023399,2425501023399
玉溪市,红塔区,小石桥,T5473,242462,1023143,2424621023143
玉溪市,红塔区,研和,T5474,242632,1023652,2426321023652
玉溪市,红塔区,大营街,T5475,241945,1022322,2419451022322
玉溪市,红塔区,洛河,T5476,241532,1022944,2415321022944
玉溪市,红塔区,高仓,T5477,242550,1023253,2425501023253
玉溪市,红塔区,中心城区,T5497,242059,1023227,2420591023227
玉溪市,江川,前卫,T5478,242100,1024400,2421001024400
玉溪市,江川,九溪,T5479,241800,1023800,2418001023800
玉溪市,江川,路居,T5480,242100,1025200,2421001025200
玉溪市,江川,雄关,T5481,241300,1024800,2413001024800
玉溪市,江川,安化,T5482,242500,1024000,2425001024000
玉溪市,江川,大街小白坡,T5322,241341,1024519,2413411024519
玉溪市,江川,江城桐关,T5323,242904,1024740,2429041024740
玉溪市,江川,江城陈家湾,T5324,242618,1024312,2426181024312
玉溪市,江川,江城白家营,T5325,242736,1024517,2427361024517
玉溪市,江川,江城海门,T5326,242224,1024831,2422241024831
玉溪市,江川,前卫柏池古,T5327,242007,1023953,2420071023953
玉溪市,江川,大街,T5329,241731,1024445,2417311024445
玉溪市,江川,矣文,T5582,241501,1023941,2415011023941
玉溪市,江川,雄关爬地,T5549,241745,1025237,2417451025237
玉溪市,易门,十街,T5301,243406,1020919,2434061020919
玉溪市,易门,浦贝,T5302,243656,1021053,2436561021053
玉溪市,易门,绿汁,T5303,244039,1015739,2440391015739
玉溪市,易门,铜厂,T5304,244252,1020201,2442521020201
玉溪市,易门,六街,T5305,244948,1021335,2449481021335
玉溪市,易门,小街,T5306,245140,1020802,2451401020802
玉溪市,易门,者拉,T5307,243236,1015647,2432361015647
玉溪市,易门,罗台旧,T5583,243602,1021540,2436021021540
玉溪市,易门,里仕,T5584,244449,1015935,2444491015935
玉溪市,易门,狮子山,T5585,245145,1020320,2451451020320
玉溪市,易门,老吾,T5586,243437,1020318,2434371020318
玉溪市,华宁,华溪,T5460,240347,1030058,2403471030058
玉溪市,华宁,白龙河,T5461,241357,1025421,2413571025421
玉溪市,华宁,老里箐,T5462,241919,1025645,2419191025645
玉溪市,华宁,盘溪,T5463,241235,1030709,2412351030709
玉溪市,华宁,通红甸,T5496,242000,1030400,2420001030400
玉溪市,峨山,岔河,T5383,241707,1021435,2417071021435
玉溪市,峨山,西就,T5384,242225,1020902,2422251020902
玉溪市,峨山,云美,T5385,242009,1021334,2420091021334
玉溪市,峨山,婀娜,T5386,241408,1020005,2414081020005
玉溪市,峨山,亚尼,T5388,241133,1020333,2411331020333
玉溪市,峨山,化念,T5390,240455,1021204,2404551021204
玉溪市,峨山,水车田,T5391,240507,1023339,2405071023339
玉溪市,峨山,云茶山庄,T5392,240911,1021620,2409111021620
玉溪市,新平,桃孔,T5333,240643,1015728,2406431015728
玉溪市,新平,宁河,T5334,235749,1015642,2357491015642
玉溪市,新平,新化,T5332,240659,1015149,2406591015149
玉溪市,新平,老厂,T5335,241018,1014102,2410181014102
玉溪市,新平,扬武,T5331,235523,1020857,2355231020857
玉溪市,新平,青树,T5338,235731,1013756,2357311013756
玉溪市,新平,戛洒,T5464,240300,1013429,2403001013429
玉溪市,新平,者竜,T5465,241844,1012143,2418441012143
玉溪市,新平,漠沙,T5336,235038,1014335,2350381014335
玉溪市,新平,建兴,T5337,234308,1013421,2343081013421
玉溪市,新平,水塘,T5328,240849,1013029,2408491013029
玉溪市,新平,红星村,T5518,240226,1015226,2402261015226
玉溪市,元江,元江农场,T5467,233309,1020135,2333091020135
玉溪市,元江,红光农场,T5321,233929,1015240,2339291015240
玉溪市,元江,甘庄 ,T5466,234152,1020004,2341521020004
玉溪市,元江,羊岔街,T5319,234001,1014610,2340011014610
玉溪市,元江,青龙厂,T5315,232612,1014948,2326121014948
玉溪市,元江,咪哩,T5320,233018,1015058,2330181015058
玉溪市,元江,那诺,T5318,232318,1020659,2323181020659
玉溪市,元江,东峨,T5312,234148,1014942,2341481014942
玉溪市,元江,洼垤,T5316,233231,1021705,2332311021705
玉溪市,元江,龙潭,T5314,233925,1021015,2339251021015
玉溪市,元江,羊街,T5313,232630,1020318,2326301020318
玉溪市,澄江 ,龙街,T5483,243845,1025951,2438451025951
玉溪市,澄江 ,右所,T5484,243804,1025905,2438041025905
玉溪市,澄江 ,九村,T5486,244411,1025833,2444111025833
玉溪市,澄江 ,海口,T5487,243114,1025604,2431141025604
玉溪市,通海,纳古,T5489,241052,1024356,2410521024356
玉溪市,通海,四街,T5490,241336,1024124,2413361024124
玉溪市,通海,九街,T5491,240650,1024124,2406501024124
玉溪市,通海,河西,T5492,240839,1023848,2408391023848
玉溪市,通海,兴蒙,T5493,240940,1023948,2409401023948
玉溪市,通海,里山,T5494,240414,1024513,2404141024513
玉溪市,通海,高大,T5495,235933,1024237,2359331024237
玉溪市,通海,杨广,T5488,240814,1024738,2408141024738
玉溪市,红塔区,黄草坝烤烟,T5501,242620,1022634,2426201022634
玉溪市,红塔区,赵桅,T5517,241839,1022945,2418391022945
玉溪市,红塔区,波衣,T5502,242848,1022700,2428481022700
玉溪市,红塔区,玉苗农气,T5339,242639,1023814,2426391023814
玉溪市,江川,前卫烤烟站,T5503,242000,1024400,2420001024400
玉溪市,易门,底尼,T5509,243708,1020432,2437081020432
玉溪市,易门,大密腊农气,T5330,243217,1020425,2432171020425
玉溪市,华宁,大村,T5505,243000,1025924,2430001025924
玉溪市,华宁,红岩,T5506,242248,1030036,2422481030036
玉溪市,峨山,河外,T5511,241612,1021200,2416121021200
玉溪市,峨山,兴旺,T5512,241012,1022812,2410121022812
玉溪市,峨山,甸中,T5308,242432,1021311,2424321021311
玉溪市,峨山,大龙,T5309,242556,1020640,2425561020640
玉溪市,峨山,富良棚,T5310,241839,1020512,2418391020512
玉溪市,峨山,化念镇,T5311,240344,1021211,2403441021211
玉溪市,新平,尼鲊,T5513,235548,1020412,2355481020412
玉溪市,新平,新营盘,T5514,240827,1014926,2408271014926
玉溪市,新平,他拉,T5516,240033,1015822,2400331015822
玉溪市,元江,安定,T5508,232512,1014948,2325121014948
玉溪市,元江,火龙果农气,T5317,233704,1015952,2337041015952
玉溪市,澄江,吉里村,T5507,243824,1025436,2438241025436
玉溪市,澄江,蓝莓农气,T5340,243824,1025311,2438241025311
玉溪市,澄江,澄江庄园,T5341,243804,1025236,2438041025236
玉溪市,通海,高大烟田,T5504,235934,1024238,2359341024238
玉溪市,通海,四街,T5515,241236,1024124,2412361024124
玉溪市,红塔区,刺桐关交通站,T5575,243036,1023325,2430361023325
玉溪市,峨山,小街交通站,T5576,241124,1023148,2411241023148
玉溪市,新平,骆子菁交通站,T5577,240148,1021800,2401481021800
玉溪市,新平,杨武交通站,T5578,235248,1020712,2352481020712
玉溪市,元江,青龙厂交通站,T5579,234536,1020224,2345361020224
玉溪市,元江,元江交通站,T5580,233748,1015700,2337481015700
玉溪市,元江,南溪交通站,T5581,233748,1014724,2337481014724
玉溪市,新平,上清水河,T5520,240727,1015835,2407271015835
玉溪市,新平,大开门站,T5521,240019,1021051,2400191021051
玉溪市,新平,柏枝小学,T5522,235044,1013249,2350441013249
玉溪市,新平,马家坝站,T5523,241453,1013827,2414531013827
玉溪市,新平,跃南站,T5524,240013,1013236,2400131013236
玉溪市,新平,峨德站,T5525,235818,1014216,2358181014216
玉溪市,新平,新寨站,T5526,240649,1013218,2406491013218
玉溪市,新平,园艺场站,T5527,234945,1014646,2349451014646
玉溪市,新平,发启站,T5528,235957,1013604,2359571013604
玉溪市,新平,鱼科站,T5529,241608,1012331,2416081012331
玉溪市,新平,胜利站,T5530,234643,1014509,2346431014509
玉溪市,新平,黎明站,T5531,235412,1013923,2354121013923
玉溪市,新平,关圣站,T5532,234859,1014414,2348591014414
玉溪市,新平,波村站,T5533,241245,1012618,2412451012618
玉溪市,新平,盘龙站,T5534,234316,1014246,2343161014246
玉溪市,新平,向阳站,T5535,242136,1012315,2421361012315
玉溪市,新平,老白甸站,T5536,235431,1020107,2354311020107
玉溪市,新平,西尼站,T5537,235407,1014516,2354071014516
玉溪市,新平,磨味小学,T5538,234403,1013811,2344031013811
玉溪市,新平,平安站,T5539,240132,1014027,2401321014027
玉溪市,新平,罗柴冲小学,T5540,241111,1013536,2411111013536
玉溪市,新平,纸厂水厂,T5541,235725,1013721,2357251013721
玉溪市,新平,现刀站,T5542,241129,1012836,2411291012836
玉溪市,新平,和平站,T5543,235010,1014219,2350101014219
玉溪市,新平,马鹿塘站,T5544,234057,1013807,2340571013807
玉溪市,新平,邦迈站,T5545,240612,1013127,2406121013127
玉溪市,澄江 ,七江,T5352,244346,1030324,2443461030324
玉溪市,澄江 ,万松寺,T5353,245027,1025743,2450271025743
玉溪市,澄江 ,所梅村,T5354,243414,1024845,2434141024845
玉溪市,澄江 ,罗碧,T5355,243503,1030141,2435031030141
玉溪市,澄江 ,干冲,T5356,243511,1024916,2435111024916
玉溪市,澄江 ,石门,T5357,244403,1025502,2444031025502
玉溪市,澄江 ,王搞庄,T5358,244405,1025716,2444051025716
玉溪市,澄江 ,风口哨,T5359,244309,1025711,2443091025711
玉溪市,澄江 ,绿阴塘,T5360,244313,1025804,2443131025804
玉溪市,澄江 ,出大水,T5361,244214,1025710,2442141025710
玉溪市,澄江 ,三家村,T5362,244157,1025821,2441571025821
玉溪市,澄江 ,干海子,T5363,244102,1025917,2441021025917
玉溪市,澄江 ,大地,T5364,244331,1025933,2443311025933
玉溪市,澄江 ,马吃水水库,T5365,244223,1025702,2442231025702
玉溪市,澄江 ,左碧母,T5366,244407,1030306,2444071030306
玉溪市,澄江 ,热水河,T5367,244405,1030106,2444051030106
玉溪市,澄江 ,左所水库,T5368,243940,1025034,2439401025034
玉溪市,澄江 ,梁王冲,T5369,244303,1025502,2443031025502
玉溪市,澄江 ,水尾电站,T5370,243649,1030145,2436491030145
玉溪市,澄江 ,永和,T5371,243834,1030047,2438341030047
玉溪市,红塔区,法冲,T5400,241915,1022325,2419151022325
玉溪市,红塔区,把者岱,T5401,241920,1022330,2419201022330
玉溪市,红塔区,玉屏村,T5402,241222,1023104,2412221023104
玉溪市,江川,三家村,T5413,242213,1023444,2422131023444
玉溪市,江川,小凹村,T5414,242432,1025338,2424321025338
玉溪市,江川,三百亩村,T5419,242940,1025005,2429401025005
玉溪市,易门,米苴,T5425,244534,1020608,2445341020608
玉溪市,易门,苗茂,T5426,243618,1021310,2436181021310
玉溪市,易门,南山,T5427,242937,1020929,2429371020929
玉溪市,元江,昆朗,T5410,232918,1015906,2329181015906
玉溪市,元江,它才吉,T5411,233305,1021323,2333051021323
玉溪市,元江,果洛垤,T5412,235119,1020129,2351191020129
玉溪市,峨山,山口,T5372,242827,1020821,2428271020821
玉溪市,峨山,坡思甸,T5373,242709,1020333,2427091020333
玉溪市,峨山,橄榄甸,T5374,242353,1020411,2423531020411
玉溪市,峨山,烂泥箐,T5375,242549,1020912,2425491020912
玉溪市,峨山,东城,T5376,242214,1020942,2422141020942
玉溪市,峨山,小法竜,T5377,242409,1021718,2424091021718
玉溪市,峨山,黑泥哨,T5378,242447,1021108,2424471021108
玉溪市,峨山,坡脚,T5379,241645,1020210,2416451020210
玉溪市,峨山,丫则起,T5380,241536,1015738,2415361015738
玉溪市,峨山,上茂拉,T5381,241457,1021420,2414571021420
玉溪市,峨山,下借代,T5382,241051,1015917,2410511015917
玉溪市,峨山,上圃哨,T5387,240923,1020137,2409231020137
玉溪市,峨山,嘿腻,T5389,241202,1020907,2412021020907
玉溪市,峨山,磨石村,T5393,240948,1020925,2409481020925
玉溪市,峨山,西松甸,T5394,240958,1021306,2409581021306
玉溪市,峨山,下骡子箐,T5395,240452,1021656,2404521021656
玉溪市,峨山,玉河,T5396,241629,1022035,2416291022035
玉溪市,峨山,大法那,T5397,241251,1021401,2412511021401
玉溪市,峨山,新村,T5398,240938,1021950,2409381021950
玉溪市,峨山,肥坎箐,T5399,240830,1022337,2408301022337
玉溪市,华宁,登楼山,T5404,240849,1025858,2408491025858
玉溪市,华宁,绿塘子,T5405,242818,1034253,2428181034253
玉溪市,华宁,磨沙塘,T5406,241114,1030422,2411141030422
玉溪市,通海,罗吉,T5407,240738,1023911,2407381023911
玉溪市,通海,大石洞,T5408,240635,1025130,2406351025130
玉溪市,通海,刘家坝,T5409,240500,1024623,2405001024623
玉溪市,红塔,大密罗,T5551,241638,1022723,2416381022723
玉溪市,红塔,大石板,T5552,242801,1023037,2428011023037
玉溪市,红塔,大湾,T5553,242718,1023528,2427181023528
玉溪市,红塔,大水槽,T5554,242705,1022831,2427051022831
玉溪市,红塔,后河,T5555,242816,1022429,2428161022429
玉溪市,红塔,玉苗,T5556,242634,1023820,2426341023820
玉溪市,红塔,响水,T5557,242839,1023918,2428391023918
玉溪市,红塔,莲山坡,T5558,241849,1022235,2418491022235
玉溪市,红塔,双龙,T5559,242244,1021823,2422441021823
玉溪市,红塔,跨喜,T5560,241532,1022346,2415321022346
玉溪市,红塔,南厂,T5561,241253,1022841,2412531022841
玉溪市,红塔,江川口,T5562,242235,1023409,2422351023409
玉溪市,通海,白泥箐,T5563,240505,1024256,2405051024256
玉溪市,通海,储家大坟,T5564,240504,1024100,2405041024100
玉溪市,通海,三岔河,T5565,240617,1023830,2406171023830
玉溪市,通海,鸡脖子,T5566,240524,1024008,2405241024008
玉溪市,通海,团田,T5567,240324,1023752,2403241023752
玉溪市,通海,琉璃河,T5568,241232,1023514,2412321023514
玉溪市,通海,清水河,T5569,240937,1023409,2409371023409
玉溪市,通海,米冲,T5570,241242,1024638,2412421024638
玉溪市,通海,落水洞,T5571,240638,1024840,2406381024840
玉溪市,通海,杨梅沟,T5572,240829,1025059,2408291025059
玉溪市,通海,大路南,T5573,235854,1024109,2358541024109
玉溪市,通海,大黑冲,T5574,240415,1024953,2404151024953
玉溪市,华宁,新村柑桔厂,T5342,241513 ,1030630 ,2415131030630
玉溪市,峨山,下营,T5343,242317 ,1021347 ,2423171021347
玉溪市,新平,现刀村柑桔园,T5344,241359 ,1012706 ,2413591012706
玉溪市,新平,老厂烤烟育苗点,T5345,241027 ,1014108 ,2410271014108
玉溪市,通海,河西高原特色站,T5346,240806 ,1023854 ,2408061023854
玉溪市,江川,江城春晓农气站,T5347,242421,1024753,2424211024753
玉溪市,元江,大哨,T5587,234330,1020727,2343301020727
玉溪市,元江,老茶吉,T5588,233620,1021617,2336201021617
玉溪市,元江,浦贵,T5589,232615,1015534,2326151015534
玉溪市,元江,瓦纳,T5590,233125,1015331,2331251015331
玉溪市,元江,新光,T5591,234304,1014706,2343041014706
玉溪市,元江,南洒,T5592,233034,1020529,2330341020529
玉溪市,红塔区,贾井村,T5403,241638,1023008,2416381023008
玉溪市,易门,竹子,T5415,243809,1015939,2438091015939
玉溪市,易门,腊品,T5593,242933,1015826,2429331015826
玉溪市,易门,碧多,T5594,244759,1020158,2447591020158
玉溪市,易门,河尾,T5595,243636,1020035,2436361020035
玉溪市,易门,韩所,T5596,244203,1021130,2442031021130
玉溪市,江川,江城镇政府,T5421,242542,1024831,2425421024831
曲靖,陆良,小百户,T6231,250239,1033412,2502391033412
曲靖,陆良,活水,T6232,250725,1035708,2507251035708
曲靖,陆良,三岔河,T6233,250252,1034609,2502521034609
曲靖,陆良,芳华,T6234,251008,1034104,2510081034104
曲靖,陆良,彩色沙林,T6235,245348,1034302,2453481034302
曲靖,陆良,大莫古,T6236,245421,1033058,2454211033058
曲靖,陆良,龙海,T6237,245657,1034950,2456571034950
曲靖,陆良,马街,T6238,245738,1034444,2457381034444
曲靖,陆良,响水坝,T6241,251039,1034906,2510391034906
曲靖,陆良,召夸,T6240,245137,1034119,2451371034119
曲靖,陆良,陆良应急,T6242,250218,1034012,2502181034012
曲靖,陆良,召夸小坝,T6243,245043,1034359,2450431034359
曲靖,会泽,迤车镇,T6202,262910,1031823,2629101031823
曲靖,会泽,马路乡,T6203,261503,1031025,2615031031025
曲靖,会泽,大井镇,T6204,261659,1032935,2616591032935
曲靖,会泽,乐业镇,T6206,262559,1031937,2625591031937
曲靖,会泽,大桥乡,T6207,262432,1031209,2624321031209
曲靖,会泽,娜姑镇,T6208,263104,1030848,2631041030848
曲靖,会泽,雨碌乡,T6209,261513,1032212,2615131032212
曲靖,会泽,待补镇,T6210,261148,1032534,2611481032534
曲靖,会泽,驾车乡,T6211,255918,1032148,2559181032148
曲靖,会泽,纸厂乡,T6214,265640,1032750,2656401032750
曲靖,会泽,新街乡,T6215,262330,1033210,2623301033210
曲靖,会泽,五星乡,T6216,263208,1031533,2632081031533
曲靖,会泽,会泽老厂乡,T6217,263551,1031007,2635511031007
曲靖,会泽,火红乡,T6218,264928,1033907,2649281033907
曲靖,会泽,矿山镇,T6219,263744,1034150,2637441034150
曲靖,罗平,富乐,T6311,252137,1042306,2521371042306
曲靖,罗平,马街,T6312,250903,1041412,2509031041412
曲靖,罗平,阿岗,T6313,250435,1040622,2504351040622
曲靖,罗平,鲁布革,T6314,244639,1043213,2446391043213
曲靖,罗平,钟山,T6315,245845,1043718,2458451043718
曲靖,罗平,九龙,T6316,245534,1041755,2455341041755
曲靖,罗平,大水井,T6317,244700,1042203,2447001042203
曲靖,罗平,旧屋基,T6318,245130,1043130,2451301043130
曲靖,罗平,罗平板桥,T6319,245810,1042800,2458101042800
